"ConstituencyCode","Constituency","CandidateCode","Candidate","Votes","Uncontested","elected","VotesN","Year"
"A01","中環","1","許智<U+5CEF>","1,090*",FALSE,TRUE,1090,2015
"A01","中環","2","劉尉欣","940",FALSE,FALSE,940,2015
"A02","半山東","1","吳兆康","1,521*",FALSE,TRUE,1521,2015
"A02","半山東","2","張翼雄","1,466",FALSE,FALSE,1466,2015
"A03","衛城","1","鄭麗<U+743C>","1,457*",FALSE,TRUE,1457,2015
"A03","衛城","2","吳龍飛","1,311",FALSE,FALSE,1311,2015
"A04","山頂","1","陳樹滿","317",FALSE,FALSE,317,2015
"A04","山頂","2","陳浩濂","1,837*",FALSE,TRUE,1837,2015
"A05","大學","1","劉偉德","1,455",FALSE,FALSE,1455,2015
"A05","大學","2","陳<U+3A17>貴","1,844*",FALSE,TRUE,1844,2015
"A06","堅摩","1","冼卓嵐","1,072",FALSE,FALSE,1072,2015
"A06","堅摩","2","周世傑","838",FALSE,FALSE,838,2015
"A06","堅摩","3","陳學鋒","1,859*",FALSE,TRUE,1859,2015
"A07","觀龍","1","梁頌恆","1,569",FALSE,FALSE,1569,2015
"A07","觀龍","2","楊開永","2,491*",FALSE,TRUE,2491,2015
"A08","西環","1","莊榮輝","1,898",FALSE,FALSE,1898,2015
"A08","西環","2","張國鈞","2,011*",FALSE,TRUE,2011,2015
"A09","寶翠","1","葉永成","2,397*",FALSE,TRUE,2397,2015
"A09","寶翠","2","楊浩然","2,328",FALSE,FALSE,2328,2015
"A10","石塘咀","1","葉錦龍","1,336",FALSE,FALSE,1336,2015
"A10","石塘咀","2","陳財喜","1,898*",FALSE,TRUE,1898,2015
"A11","西營盤","1","盧懿杏","1,790*",FALSE,TRUE,1790,2015
"A11","西營盤","2","伍永德","1,204",FALSE,FALSE,1204,2015
"A12","上環","1","呂鴻賓","1,344",FALSE,FALSE,1344,2015
"A12","上環","2","甘乃威","1,436*",FALSE,TRUE,1436,2015
"A13","東華","1","蕭嘉怡","1,352*",FALSE,TRUE,1352,2015
"A13","東華","2","何俊麒","980",FALSE,FALSE,980,2015
"A14","正街","1","張啟昕","1,621",FALSE,FALSE,1621,2015
"A14","正街","2","李志恒","1,654*",FALSE,TRUE,1654,2015
"A15","水街","1","楊學明","1,878*",FALSE,TRUE,1878,2015
"A15","水街","2","伍凱欣","1,619",FALSE,FALSE,1619,2015
"B01","軒尼詩","1","鄭其建","1,590*",FALSE,TRUE,1590,2015
"B01","軒尼詩","2","張曼莉","760",FALSE,FALSE,760,2015
"B02","愛群","1","黃瑞龍","915",FALSE,FALSE,915,2015
"B02","愛群","2","鄭琴淵","1,367*",FALSE,TRUE,1367,2015
"B03","鵝頸","1","何詠嘉","723",FALSE,FALSE,723,2015
"B03","鵝頸","2","鍾嘉敏","1,018*",FALSE,TRUE,1018,2015
"B04","維園","*","周潔冰","自動當選",TRUE,TRUE,0,2015
"B05","天后","1","李文龍","2,236*",FALSE,TRUE,2236,2015
"B05","天后","2","陳建國","1,021",FALSE,FALSE,1021,2015
"B06","銅鑼灣","*","伍婉婷","自動當選",TRUE,TRUE,0,2015
"B07","大坑","1","王政芝","1,148",FALSE,FALSE,1148,2015
"B07","大坑","2","楊雪盈","1,398*",FALSE,TRUE,1398,2015
"B08","渣甸山","1","林偉文","1,479*",FALSE,TRUE,1479,2015
"B08","渣甸山","2","黎大偉","1,098",FALSE,FALSE,1098,2015
"B09","樂活","1","麥國風","939",FALSE,FALSE,939,2015
"B09","樂活","2","蕭思江","141",FALSE,FALSE,141,2015
"B09","樂活","3","謝偉俊","1,350*",FALSE,TRUE,1350,2015
"B10","跑馬地","1","吳錦津","1,377*",FALSE,TRUE,1377,2015
"B10","跑馬地","2","錢家和","900",FALSE,FALSE,900,2015
"B11","司徒拔道","1","黃宏泰","1,150*",FALSE,TRUE,1150,2015
"B11","司徒拔道","2","區麗莊","642",FALSE,FALSE,642,2015
"B12","修頓","1","楊幼峰","437",FALSE,FALSE,437,2015
"B12","修頓","2","李碧儀","1,463*",FALSE,TRUE,1463,2015
"B13","大佛口","1","李均頤","1,505*",FALSE,TRUE,1505,2015
"B13","大佛口","2","梁柏堅","793",FALSE,FALSE,793,2015
"C01","太古城西","1","趙家賢","3,362*",FALSE,TRUE,3362,2015
"C01","太古城西","2","吳志隆","1,268",FALSE,FALSE,1268,2015
"C02","太古城東","1","謝子祺","2,587",FALSE,FALSE,2587,2015
"C02","太古城東","2","王振星","2,674*",FALSE,TRUE,2674,2015
"C03","鯉景灣","1","王學今","1,612",FALSE,FALSE,1612,2015
"C03","鯉景灣","2","楊斯竣","2,008*",FALSE,TRUE,2008,2015
"C03","鯉景灣","3","傅元章","955",FALSE,FALSE,955,2015
"C03","鯉景灣","4","何超光","211",FALSE,FALSE,211,2015
"C04","愛秩序灣","1","顏尊廉","2,720*",FALSE,TRUE,2720,2015
"C04","愛秩序灣","2","陳嘉<U+6822>","2,401",FALSE,FALSE,2401,2015
"C05","筲箕灣","1","梁詠詩","1,429",FALSE,FALSE,1429,2015
"C05","筲箕灣","2","林心<U+4EB7>","1,444*",FALSE,TRUE,1444,2015
"C05","筲箕灣","3","潘詠妍","107",FALSE,FALSE,107,2015
"C06","阿公岩","1","杜本文","1,696",FALSE,FALSE,1696,2015
"C06","阿公岩","2","林其東","1,810*",FALSE,TRUE,1810,2015
"C06","阿公岩","3","洪志傑","1,112",FALSE,FALSE,1112,2015
"C07","杏花<U+90A8>","1","楊偉康","610",FALSE,FALSE,610,2015
"C07","杏花<U+90A8>","2","周詠儀","2,025",FALSE,FALSE,2025,2015
"C07","杏花<U+90A8>","3","何毅淦","3,642*",FALSE,TRUE,3642,2015
"C08","翠灣","1","古桂耀","1,629*",FALSE,TRUE,1629,2015
"C08","翠灣","2","尹梓烽","69",FALSE,FALSE,69,2015
"C08","翠灣","3","關瑞龍","1,572",FALSE,FALSE,1572,2015
"C08","翠灣","4","黎梁笑群","1,181",FALSE,FALSE,1181,2015
"C09","欣藍","*","黃健興","自動當選",TRUE,TRUE,0,2015
"C10","小西灣","1","王國興","1,981*",FALSE,TRUE,1981,2015
"C10","小西灣","2","朱日安","783",FALSE,FALSE,783,2015
"C10","小西灣","3","譚得志(快必)","1,229",FALSE,FALSE,1229,2015
"C11","景怡","1","黃群峰","195",FALSE,FALSE,195,2015
"C11","景怡","2","楊漢成","1,950",FALSE,FALSE,1950,2015
"C11","景怡","3","陳耀德","930",FALSE,FALSE,930,2015
"C11","景怡","4","梁國鴻","2,257*",FALSE,TRUE,2257,2015
"C12","環翠","1","吳彥強","1,436",FALSE,FALSE,1436,2015
"C12","環翠","2","龔<U+6822>祥","2,227*",FALSE,TRUE,2227,2015
"C13","翡翠","1","李莉","1,797",FALSE,FALSE,1797,2015
"C13","翡翠","2","黎志強","2,314*",FALSE,TRUE,2314,2015
"C13","翡翠","3","呂志文","114",FALSE,FALSE,114,2015
"C14","柏架山","*","黃建彬","自動當選",TRUE,TRUE,0,2015
"C15","寶馬山","*","邵家輝","自動當選",TRUE,TRUE,0,2015
"C16","炮台山","*","羅榮焜(羅山)","自動當選",TRUE,TRUE,0,2015
"C17","城市花園","*","許清安","自動當選",TRUE,TRUE,0,2015
"C18","和富","*","郭偉<U+5F3A>","自動當選",TRUE,TRUE,0,2015
"C19","堡壘","*","洪連杉","自動當選",TRUE,TRUE,0,2015
"C20","錦屏","*","蔡素玉","自動當選",TRUE,TRUE,0,2015
"C21","丹拿","1","鄭達鴻","2,338*",FALSE,TRUE,2338,2015
"C21","丹拿","2","曾卓兒","2,039",FALSE,FALSE,2039,2015
"C22","健康村","*","鄭志成","自動當選",TRUE,TRUE,0,2015
"C23","<U+9C02>魚涌","1","葉智德","1,010",FALSE,FALSE,1010,2015
"C23","<U+9C02>魚涌","2","丁江浩","1,656*",FALSE,TRUE,1656,2015
"C24","南豐","1","楊默","1,182",FALSE,FALSE,1182,2015
"C24","南豐","2","李澤深","42",FALSE,FALSE,42,2015
"C24","南豐","3","張國昌","3,343*",FALSE,TRUE,3343,2015
"C25","康怡","1","黃寶兒","29",FALSE,FALSE,29,2015
"C25","康怡","2","梁穎敏","2,535*",FALSE,TRUE,2535,2015
"C25","康怡","3","洪龍荃","2,443",FALSE,FALSE,2443,2015
"C26","康山","1","江玉歡","1,814",FALSE,FALSE,1814,2015
"C26","康山","2","梁兆新","2,384*",FALSE,TRUE,2384,2015
"C27","興東","1","曾國輝","2,808",FALSE,FALSE,2808,2015
"C27","興東","2","許林慶","3,310*",FALSE,TRUE,3310,2015
"C28","西灣河","1","江澤濠","1,956",FALSE,FALSE,1956,2015
"C28","西灣河","2","麥德正","2,222*",FALSE,TRUE,2222,2015
"C29","下耀東","1","王志鍾","1,658*",FALSE,TRUE,1658,2015
"C29","下耀東","2","吳錦偉","977",FALSE,FALSE,977,2015
"C29","下耀東","3","王詩展","992",FALSE,FALSE,992,2015
"C30","上耀東","*","趙資強","自動當選",TRUE,TRUE,0,2015
"C31","興民","1","張駿邦","1,391",FALSE,FALSE,1391,2015
"C31","興民","2","劉慶揚","2,470*",FALSE,TRUE,2470,2015
"C32","樂康","1","曾健成(阿牛)","1,969",FALSE,FALSE,1969,2015
"C32","樂康","2","倫文傑","48",FALSE,FALSE,48,2015
"C32","樂康","3","李進秋","2,396*",FALSE,TRUE,2396,2015
"C33","翠德","1","李鎮強","2,351*",FALSE,TRUE,2351,2015
"C33","翠德","2","李健恆","979",FALSE,FALSE,979,2015
"C34","漁灣","1","鍾樹根","1,863",FALSE,FALSE,1863,2015
"C34","漁灣","2","徐子見","2,026*",FALSE,TRUE,2026,2015
"C35","佳曉","1","植潔鈴","1,514",FALSE,FALSE,1514,2015
"C35","佳曉","2","林翠蓮","2,241*",FALSE,TRUE,2241,2015
"D01","香港仔","1","文豪強","1,598",FALSE,FALSE,1598,2015
"D01","香港仔","2","李傑興","621",FALSE,FALSE,621,2015
"D01","香港仔","3","任葆琳","1,936*",FALSE,TRUE,1936,2015
"D01","香港仔","4","何偉俊","226",FALSE,FALSE,226,2015
"D02","鴨<U+8137>洲<U+90A8>","*","林玉珍","自動當選",TRUE,TRUE,0,2015
"D03","鴨<U+8137>洲北","1","梁國強","755",FALSE,FALSE,755,2015
"D03","鴨<U+8137>洲北","2","張錫容","1,556*",FALSE,TRUE,1556,2015
"D04","利東一","1","黃潤基","177",FALSE,FALSE,177,2015
"D04","利東一","2","李嘉盈","1,810",FALSE,FALSE,1810,2015
"D04","利東一","3","區諾軒","3,068*",FALSE,TRUE,3068,2015
"D05","利東二","1","羅健熙","2,564*",FALSE,TRUE,2564,2015
"D05","利東二","2","蔡文龍","119",FALSE,FALSE,119,2015
"D05","利東二","3","彭兆基","1,854",FALSE,FALSE,1854,2015
"D05","利東二","4","鄧嘉樂","21",FALSE,FALSE,21,2015
"D06","海怡東","1","陳家洛","1,845",FALSE,FALSE,1845,2015
"D06","海怡東","2","林啟暉","2,180*",FALSE,TRUE,2180,2015
"D06","海怡東","3","區元發","643",FALSE,FALSE,643,2015
"D07","海怡西","1","袁彌明","2,245",FALSE,FALSE,2245,2015
"D07","海怡西","2","陳家珮","2,945*",FALSE,TRUE,2945,2015
"D08","華貴","1","劉<U+6822>彤","94",FALSE,FALSE,94,2015
"D08","華貴","2","楊小壁","2,652",FALSE,FALSE,2652,2015
"D08","華貴","3","麥謝巧玲","2,699*",FALSE,TRUE,2699,2015
"D09","華富南","1","歐立成","1,632*",FALSE,TRUE,1632,2015
"D09","華富南","2","黎熙琳","1,629",FALSE,FALSE,1629,2015
"D10","華富北","1","黃才立","2,089",FALSE,FALSE,2089,2015
"D10","華富北","2","羅月華","21",FALSE,FALSE,21,2015
"D10","華富北","3","柴文瀚","2,408*",FALSE,TRUE,2408,2015
"D10","華富北","4","尹杞殷","29",FALSE,FALSE,29,2015
"D11","薄扶林","1","楊哲安","1,144",FALSE,FALSE,1144,2015
"D11","薄扶林","2","司馬文","1,952*",FALSE,TRUE,1952,2015
"D12","置富","1","朱慶虹","2,762*",FALSE,TRUE,2762,2015
"D12","置富","2","姚松炎","2,223",FALSE,FALSE,2223,2015
"D13","田灣","*","陳富明","自動當選",TRUE,TRUE,0,2015
"D14","石漁","*","朱立威","自動當選",TRUE,TRUE,0,2015
"D15","黃竹坑","1","陳榮恩","2,190",FALSE,FALSE,2190,2015
"D15","黃竹坑","2","徐遠華","2,645*",FALSE,TRUE,2645,2015
"D16","海灣","1","SCHAUS DAVID JOHN","474",FALSE,FALSE,474,2015
"D16","海灣","2","馮仕耕","957*",FALSE,TRUE,957,2015
"D17","赤柱及石澳","1","曾梓濠","408",FALSE,FALSE,408,2015
"D17","赤柱及石澳","2","姚潔凝","752",FALSE,FALSE,752,2015
"D17","赤柱及石澳","3","李佩英(陳李佩英)","1,832*",FALSE,TRUE,1832,2015
"E01","尖沙咀西","1","劉志雄","828",FALSE,FALSE,828,2015
"E01","尖沙咀西","2","孔昭華","1,213*",FALSE,TRUE,1213,2015
"E02","佐敦南","1","葉傲冬","1,531*",FALSE,TRUE,1531,2015
"E02","佐敦南","2","雷雅儀","524",FALSE,FALSE,524,2015
"E03","佐敦西","*","陳少棠","自動當選",TRUE,TRUE,0,2015
"E04","油麻地南","1","歐陽東","1,298",FALSE,FALSE,1298,2015
"E04","油麻地南","2","楊子熙","2,124*",FALSE,TRUE,2124,2015
"E05","富榮","1","李偉峰","2,053",FALSE,FALSE,2053,2015
"E05","富榮","2","鍾港武","2,473*",FALSE,TRUE,2473,2015
"E06","旺角西","*","許德亮","自動當選",TRUE,TRUE,0,2015
"E07","富柏","1","余德寶","2,859*",FALSE,TRUE,2859,2015
"E07","富柏","2","羅少雄","1,924",FALSE,FALSE,1924,2015
"E08","奧運","1","高曉榮","1,414",FALSE,FALSE,1414,2015
"E08","奧運","2","涂謹申","1,531*",FALSE,TRUE,1531,2015
"E09","櫻桃","1","林浩揚","858",FALSE,FALSE,858,2015
"E09","櫻桃","2","鍾澤暉","1,611*",FALSE,TRUE,1611,2015
"E09","櫻桃","3","中出羊子(昭明公主)","172",FALSE,FALSE,172,2015
"E10","大角咀南","1","黎耀駿","1,362",FALSE,FALSE,1362,2015
"E10","大角咀南","2","蔡少峰","1,608*",FALSE,TRUE,1608,2015
"E11","大角咀北","1","王嘉盈","1,363",FALSE,FALSE,1363,2015
"E11","大角咀北","2","劉柏祺","2,633*",FALSE,TRUE,2633,2015
"E12","大南","1","趙旭光","606",FALSE,FALSE,606,2015
"E12","大南","2","馮文韜","962",FALSE,FALSE,962,2015
"E12","大南","3","莊永燦","1,424*",FALSE,TRUE,1424,2015
"E13","旺角北","1","黃舒明","1,712*",FALSE,TRUE,1712,2015
"E13","旺角北","2","黃家俊","869",FALSE,FALSE,869,2015
"E14","旺角東","1","謝卓男","112",FALSE,FALSE,112,2015
"E14","旺角東","2","黃建新","1,442*",FALSE,TRUE,1442,2015
"E14","旺角東","3","劉俊業","1,172",FALSE,FALSE,1172,2015
"E15","旺角南","*","仇振輝","自動當選",TRUE,TRUE,0,2015
"E16","油麻地北","1","文潤華","689",FALSE,FALSE,689,2015
"E16","油麻地北","2","林健文","1,682*",FALSE,TRUE,1682,2015
"E17","尖東及京士柏","1","陳文佑","681",FALSE,FALSE,681,2015
"E17","尖東及京士柏","2","鄧銘心","852*",FALSE,TRUE,852,2015
"E18","尖沙咀中","1","廖少輝","486",FALSE,FALSE,486,2015
"E18","尖沙咀中","2","關秀玲","1,099*",FALSE,TRUE,1099,2015
"E19","佐敦北","1","楊鎮華","941*",FALSE,TRUE,941,2015
"E19","佐敦北","2","戚志良(戚師傅)","386",FALSE,FALSE,386,2015
"F01","寶麗","1","謝曉虹","1,664",FALSE,FALSE,1664,2015
"F01","寶麗","2","梁有方","1,929*",FALSE,TRUE,1929,2015
"F02","長沙灣","1","林家輝","1,491*",FALSE,TRUE,1491,2015
"F02","長沙灣","2","林瑞含","246",FALSE,FALSE,246,2015
"F02","長沙灣","3","李文浩","1,307",FALSE,FALSE,1307,2015
"F03","南昌北","1","鄭泳舜","1,461*",FALSE,TRUE,1461,2015
"F03","南昌北","2","陳永輝(輝仔)","796",FALSE,FALSE,796,2015
"F04","石硤尾","1","陳國偉","2,847*",FALSE,TRUE,2847,2015
"F04","石硤尾","2","秦寶山","2,088",FALSE,FALSE,2088,2015
"F05","南昌東","1","何啟明","1,727*",FALSE,TRUE,1727,2015
"F05","南昌東","2","苗凱明","1,287",FALSE,FALSE,1287,2015
"F06","南昌南","1","林偉棠","786",FALSE,FALSE,786,2015
"F06","南昌南","2","李詠民","1,544*",FALSE,TRUE,1544,2015
"F07","南昌中","1","劉佩玉","1,284*",FALSE,TRUE,1284,2015
"F07","南昌中","2","麥偉明","538",FALSE,FALSE,538,2015
"F08","南昌西","1","香明孝","1,217",FALSE,FALSE,1217,2015
"F08","南昌西","2","<U+885E>煥南","1,873*",FALSE,TRUE,1873,2015
"F09","富昌","1","李炯","2,130",FALSE,FALSE,2130,2015
"F09","富昌","2","梁文廣","2,973*",FALSE,TRUE,2973,2015
"F10","麗閣","1","陳穎欣","2,531*",FALSE,TRUE,2531,2015
"F10","麗閣","2","黃仲棋","215",FALSE,FALSE,215,2015
"F10","麗閣","3","馮檢基","2,432",FALSE,FALSE,2432,2015
"F11","幸福","1","張德偉","1,898",FALSE,FALSE,1898,2015
"F11","幸福","2","鄒穎恒","2,137*",FALSE,TRUE,2137,2015
"F12","荔枝角南","1","楊彧","3,477*",FALSE,TRUE,3477,2015
"F12","荔枝角南","2","陳威雄","1,191",FALSE,FALSE,1191,2015
"F12","荔枝角南","3","梅宇","94",FALSE,FALSE,94,2015
"F13","美孚南","1","曾麗文","179",FALSE,FALSE,179,2015
"F13","美孚南","2","王德全","2,193",FALSE,FALSE,2193,2015
"F13","美孚南","3","黃達東","2,421*",FALSE,TRUE,2421,2015
"F14","美孚中","1","伍月蘭","1,803*",FALSE,TRUE,1803,2015
"F14","美孚中","2","沈少雄","1,675",FALSE,FALSE,1675,2015
"F14","美孚中","3","陳松光","241",FALSE,FALSE,241,2015
"F15","美孚北","1","張永森","2,636*",FALSE,TRUE,2636,2015
"F15","美孚北","2","李俊晞","1,816",FALSE,FALSE,1816,2015
"F16","荔枝角中","1","李祺逢","2,229",FALSE,FALSE,2229,2015
"F16","荔枝角中","2","袁海文","2,353*",FALSE,TRUE,2353,2015
"F17","荔枝角北","1","覃德誠","1,173*",FALSE,TRUE,1173,2015
"F17","荔枝角北","2","胡世全","64",FALSE,FALSE,64,2015
"F17","荔枝角北","3","黃敬(黃敬博士)","877",FALSE,FALSE,877,2015
"F18","元州及蘇屋","1","陳偉明","3,491*",FALSE,TRUE,3491,2015
"F18","元州及蘇屋","2","方智龍","1,160",FALSE,FALSE,1160,2015
"F19","李鄭屋","1","江貴生","2,335*",FALSE,TRUE,2335,2015
"F19","李鄭屋","2","陳鏡秋","2,124",FALSE,FALSE,2124,2015
"F20","下白田","1","甄啟榮","2,320*",FALSE,TRUE,2320,2015
"F20","下白田","2","鄧美晶","1,152",FALSE,FALSE,1152,2015
"F21","又一村","1","周嘉發","982",FALSE,FALSE,982,2015
"F21","又一村","2","李梓敬","2,277*",FALSE,TRUE,2277,2015
"F22","南山、大坑東及大坑西","1","韋海英","1,991",FALSE,FALSE,1991,2015
"F22","南山、大坑東及大坑西","2","譚國僑","2,563*",FALSE,TRUE,2563,2015
"F22","南山、大坑東及大坑西","3","符偉樂","54",FALSE,FALSE,54,2015
"F23","龍坪及上白田","1","鄭志康","161",FALSE,FALSE,161,2015
"F23","龍坪及上白田","2","林偉文","1,678",FALSE,FALSE,1678,2015
"F23","龍坪及上白田","3","吳美","2,454*",FALSE,TRUE,2454,2015
"G01","馬頭圍","1","邵天虹","2,670*",FALSE,TRUE,2670,2015
"G01","馬頭圍","2","莫嘉嫻","2,625",FALSE,FALSE,2625,2015
"G02","馬坑涌","1","黃潤昌","1,618",FALSE,FALSE,1618,2015
"G02","馬坑涌","2","劉舒燕","148",FALSE,FALSE,148,2015
"G02","馬坑涌","3","黎廣偉","1,663*",FALSE,TRUE,1663,2015
"G03","馬頭角","1","關浩洋","1,790*",FALSE,TRUE,1790,2015
"G03","馬頭角","2","區<U+548F>豪","768",FALSE,FALSE,768,2015
"G04","樂民","1","楊永杰","2,310*",FALSE,TRUE,2310,2015
"G04","樂民","2","龐一鳴","1,561",FALSE,FALSE,1561,2015
"G05","常樂","1","陳嘉玲","209",FALSE,FALSE,209,2015
"G05","常樂","2","陸勁光","2,776*",FALSE,TRUE,2776,2015
"G05","常樂","3","黃永傑","2,332",FALSE,FALSE,2332,2015
"G06","何文田","1","鄭利明","2,376*",FALSE,TRUE,2376,2015
"G06","何文田","2","陳麗君","1,852",FALSE,FALSE,1852,2015
"G07","嘉道理","1","黃馳","1,333",FALSE,FALSE,1333,2015
"G07","嘉道理","2","劉學威","92",FALSE,FALSE,92,2015
"G07","嘉道理","3","蕭亮聲","2,378*",FALSE,TRUE,2378,2015
"G08","太子","*","丁健華","自動當選",TRUE,TRUE,0,2015
"G09","九龍塘","*","何顯明","自動當選",TRUE,TRUE,0,2015
"G10","龍城","1","王民聲","395",FALSE,FALSE,395,2015
"G10","龍城","2","吳寶強","2,021*",FALSE,TRUE,2021,2015
"G11","宋皇臺","1","楊振宇","2,015*",FALSE,TRUE,2015,2015
"G11","宋皇臺","2","葉志偉","502",FALSE,FALSE,502,2015
"G11","宋皇臺","3","鄭振華","694",FALSE,FALSE,694,2015
"G12","<U+5553>德北","1","梁婉婷","2,610*",FALSE,TRUE,2610,2015
"G12","<U+5553>德北","2","林希婷","73",FALSE,FALSE,73,2015
"G12","<U+5553>德北","3","陳寶玉","16",FALSE,FALSE,16,2015
"G12","<U+5553>德北","4","李庭豐","932",FALSE,FALSE,932,2015
"G13","<U+5553>德南","1","何華漢","2,199*",FALSE,TRUE,2199,2015
"G13","<U+5553>德南","2","蘇綺雯","763",FALSE,FALSE,763,2015
"G14","海心","1","潘國華","2,478*",FALSE,TRUE,2478,2015
"G14","海心","2","李家威","654",FALSE,FALSE,654,2015
"G15","土瓜灣北","1","沈泰鋒","204",FALSE,FALSE,204,2015
"G15","土瓜灣北","2","林依麗","177",FALSE,FALSE,177,2015
"G15","土瓜灣北","3","李慧<U+743C>","1,544*",FALSE,TRUE,1544,2015
"G16","土瓜灣南","1","林博","1,719*",FALSE,TRUE,1719,2015
"G16","土瓜灣南","2","莊麗玲","1,020",FALSE,FALSE,1020,2015
"G17","鶴園海逸","1","楊繼昌","950",FALSE,FALSE,950,2015
"G17","鶴園海逸","2","余志榮","1,607*",FALSE,TRUE,1607,2015
"G17","鶴園海逸","3","蕭婉嫦","1,139",FALSE,FALSE,1139,2015
"G18","黃埔東","1","羅錫明","596",FALSE,FALSE,596,2015
"G18","黃埔東","2","梁美芬","2,345*",FALSE,TRUE,2345,2015
"G18","黃埔東","3","游蕙禎","2,041",FALSE,FALSE,2041,2015
"G19","黃埔西","1","鄺葆賢","2,114*",FALSE,TRUE,2114,2015
"G19","黃埔西","2","劉偉榮","2,075",FALSE,FALSE,2075,2015
"G20","紅磡灣","1","李淦鏘","47",FALSE,FALSE,47,2015
"G20","紅磡灣","2","馮競文","162",FALSE,FALSE,162,2015
"G20","紅磡灣","3","趙仕信","1,740",FALSE,FALSE,1740,2015
"G20","紅磡灣","4","張仁康","1,811*",FALSE,TRUE,1811,2015
"G21","紅磡","1","任國棟","1,173",FALSE,FALSE,1173,2015
"G21","紅磡","2","林德成","1,544*",FALSE,TRUE,1544,2015
"G21","紅磡","3","黃志強","31",FALSE,FALSE,31,2015
"G22","家維","*","勞超傑","自動當選",TRUE,TRUE,0,2015
"G23","愛民","1","吳奮金","2,806*",FALSE,TRUE,2806,2015
"G23","愛民","2","馬希鵬","1,547",FALSE,FALSE,1547,2015
"G24","愛俊","1","左<U+6ED9>雄","2,772*",FALSE,TRUE,2772,2015
"G24","愛俊","2","陳友昌","1,842",FALSE,FALSE,1842,2015
"H01","龍趣","1","楊敏碩(邦邦)","241",FALSE,FALSE,241,2015
"H01","龍趣","2","曾卓權","715",FALSE,FALSE,715,2015
"H01","龍趣","3","李東江","2,191*",FALSE,TRUE,2191,2015
"H02","龍下","1","李炎雄","1,446",FALSE,FALSE,1446,2015
"H02","龍下","2","郭秀英","2,552*",FALSE,TRUE,2552,2015
"H03","龍上","1","林文輝","2,798*",FALSE,TRUE,2798,2015
"H03","龍上","2","林偉基","1,478",FALSE,FALSE,1478,2015
"H03","龍上","3","周勵昌","204",FALSE,FALSE,204,2015
"H04","鳳凰","1","黃錦超","1,422",FALSE,FALSE,1422,2015
"H04","鳳凰","2","陳炎光","1,675*",FALSE,TRUE,1675,2015
"H05","鳳德","1","簡志豪","2,766*",FALSE,TRUE,2766,2015
"H05","鳳德","2","黃國強","2,168",FALSE,FALSE,2168,2015
"H06","龍星","1","岳敬寬","297",FALSE,FALSE,297,2015
"H06","龍星","2","何偉權","111",FALSE,FALSE,111,2015
"H06","龍星","3","林作","2,640",FALSE,FALSE,2640,2015
"H06","龍星","4","譚香文","2,974*",FALSE,TRUE,2974,2015
"H07","新蒲崗","1","雷啟蓮","3,026*",FALSE,TRUE,3026,2015
"H07","新蒲崗","2","屈奇安","1,284",FALSE,FALSE,1284,2015
"H08","東頭","1","張百恒","1,448",FALSE,FALSE,1448,2015
"H08","東頭","2","李德康","2,710*",FALSE,TRUE,2710,2015
"H09","東美","1","施德來","2,894*",FALSE,TRUE,2894,2015
"H09","東美","2","黃國恩","1,597",FALSE,FALSE,1597,2015
"H10","樂富","1","袁月卿","981",FALSE,FALSE,981,2015
"H10","樂富","2","陳偉坤","2,232*",FALSE,TRUE,2232,2015
"H11","橫頭磡","*","黎榮浩","自動當選",TRUE,TRUE,0,2015
"H12","天強","1","李浩然","2,207",FALSE,FALSE,2207,2015
"H12","天強","2","陳安泰","2,772*",FALSE,TRUE,2772,2015
"H13","翠竹及鵬程","1","蘇錫堅","1,878",FALSE,FALSE,1878,2015
"H13","翠竹及鵬程","2","陳英","2,967*",FALSE,TRUE,2967,2015
"H13","翠竹及鵬程","3","李嘉興","815",FALSE,FALSE,815,2015
"H14","竹園南","1","許錦成","3,056*",FALSE,TRUE,3056,2015
"H14","竹園南","2","陳澤森","1,107",FALSE,FALSE,1107,2015
"H15","竹園北","1","陳潔冰","1,206",FALSE,FALSE,1206,2015
"H15","竹園北","2","丁志威","2,799*",FALSE,TRUE,2799,2015
"H16","慈雲西","1","梁<f0><U+00A7><U+0099><U+0097>敬","362",FALSE,FALSE,362,2015
"H16","慈雲西","2","翁誠光","2,405",FALSE,FALSE,2405,2015
"H16","慈雲西","3","袁國強","3,285*",FALSE,TRUE,3285,2015
"H17","正愛","1","陳曼琪","3,243*",FALSE,TRUE,3243,2015
"H17","正愛","2","麥子豪","2,048",FALSE,FALSE,2048,2015
"H18","正安","*","黃逸旭","自動當選",TRUE,TRUE,0,2015
"H19","慈雲東","1","何漢文","3,192*",FALSE,TRUE,3192,2015
"H19","慈雲東","2","譚俊文","1,585",FALSE,FALSE,1585,2015
"H20","瓊富","1","黃鎮健","2,377",FALSE,FALSE,2377,2015
"H20","瓊富","2","胡志偉","3,907*",FALSE,TRUE,3907,2015
"H21","彩雲東","1","黃國桐","1,551",FALSE,FALSE,1551,2015
"H21","彩雲東","2","駱偉泉","129",FALSE,FALSE,129,2015
"H21","彩雲東","3","蔡子健","2,201*",FALSE,TRUE,2201,2015
"H22","彩雲南","1","沈運華","2,432*",FALSE,TRUE,2432,2015
"H22","彩雲南","2","李美蘭","1,321",FALSE,FALSE,1321,2015
"H23","彩雲西","1","謝智傑","1,810",FALSE,FALSE,1810,2015
"H23","彩雲西","2","譚美普","2,682*",FALSE,TRUE,2682,2015
